"";"Driver";"year";"race";"raceID";"race_ID";"Start";"Mid Race";"Finish";"High Pos.";"Low Pos.";"Avg. Pos.";"Pass Diff.";"Green Flag Passes";"Green Flag Times Passed";"Quality Passes";"Pct. Quality Passes";"Fastest Lap";"Top 15 Laps";"Pct. Top 15 Laps";"Laps Led";"Pct. Laps Led";"Total Laps";"Driver Rating"
"293";"Timmy Hill";"2021";"08";"08_2021";"2021_08";"27";"19";"13";"3";"33";"20";"-8";"103";"111";"24";"23.3";"0";"14";"15.6";"0";"0.0";"90";"70.3"
"294";"Jeremy Clements";"2021";"08";"08_2021";"2021_08";"14";"14";"14";"6";"35";"17";"-12";"167";"179";"101";"60.5";"3";"46";"51.1";"0";"0.0";"90";"76.1"
"295";"Colin Garrett";"2021";"08";"08_2021";"2021_08";"22";"27";"15";"2";"32";"22";"-8";"62";"70";"2";"3.2";"3";"6";"6.7";"0";"0.0";"90";"67.8"
"296";"David Starr";"2021";"08";"08_2021";"2021_08";"26";"21";"16";"15";"35";"22";"-17";"44";"61";"1";"2.3";"0";"1";"1.1";"0";"0.0";"90";"63.8"
"297";"Brett Moffitt";"2021";"08";"08_2021";"2021_08";"13";"17";"17";"7";"36";"15";"3";"204";"201";"133";"65.2";"5";"56";"62.2";"0";"0.0";"90";"78.9"
"298";"Jade Buford";"2021";"08";"08_2021";"2021_08";"20";"30";"18";"3";"39";"28";"32";"85";"53";"2";"2.4";"3";"3";"3.3";"0";"0.0";"90";"56.9"
"299";"Colby Howard";"2021";"08";"08_2021";"2021_08";"37";"33";"19";"1";"37";"27";"9";"72";"63";"8";"11.1";"1";"7";"7.8";"3";"3.3";"90";"56.3"
"300";"Landon Cassill";"2021";"08";"08_2021";"2021_08";"32";"25";"20";"2";"33";"26";"-5";"61";"66";"3";"4.9";"2";"5";"5.6";"0";"0.0";"90";"56.8"
"301";"Alex Labbe";"2021";"08";"08_2021";"2021_08";"30";"32";"21";"13";"37";"26";"-14";"41";"55";"2";"4.9";"0";"2";"2.2";"0";"0.0";"90";"56.8"
"302";"Jeffrey Earnhardt";"2021";"08";"08_2021";"2021_08";"33";"24";"22";"8";"36";"27";"-4";"49";"53";"2";"4.1";"2";"1";"1.1";"0";"0.0";"90";"58.2"
